num_players,num_rounds,round_index,pairs
18,18,4,"(1,5);(3,10);(4,13);(14,15)"
18,18,5,"(2,7);(5,14);(6,9);(10,15)"
18,18,6,"(0,11);(2,6);(3,7);(4,17)"
18,18,7,"(1,8);(3,4);(10,11);(13,16)"
18,18,8,"(0,9);(1,4);(8,11);(10,16)"
18,18,9,"(1,3);(4,12);(8,17);(11,13)"
18,18,10,"(0,14);(1,17);(2,5);(7,16)"
18,18,11,"(0,15);(2,16);(3,9);(11,12)"
18,18,12,"(1,7);(4,15);(9,13);(12,16)"
18,18,13,"(2,4);(3,6);(10,12);(15,17)"
18,18,14,"(5,9);(6,8);(7,14);(12,17)"
18,18,15,"(5,7);(6,13);(9,10);(15,16)"
18,18,16,"(2,8);(3,5);(10,13);(11,14)"
18,18,17,"(3,12);(5,6);(8,16);(10,17)"
18,27,0,"(0,8);(1,16);(6,11);(7,12)"
18,27,1,"(0,4);(3,13);(7,8);(10,17)"
18,27,2,"(5,9);(6,7);(11,13);(12,16)"
18,27,3,"(0,6);(4,16);(8,11);(10,12)"
18,27,4,"(0,12);(5,8);(6,10);(7,9)"
18,27,5,"(0,13);(4,9);(7,16);(11,15)"
18,27,6,"(0,10);(5,13);(9,17);(14,15)"
18,27,7,"(1,12);(2,17);(3,6);(5,11)"
18,27,8,"(2,8);(10,13);(11,14);(12,15)"
18,27,9,"(0,17);(4,11);(5,7);(8,10)"
18,27,10,"(0,11);(5,12);(10,14);(13,15)"
18,27,11,"(0,14);(1,5);(2,12);(9,13)"
18,27,12,"(3,11);(4,8);(7,14);(9,12)"
18,27,13,"(0,16);(3,15);(5,10);(8,12)"
18,27,14,"(0,15);(2,10);(4,14);(5,16)"
18,27,15,"(3,12);(4,7);(6,8);(9,10)"
18,27,16,"(2,4);(6,16);(7,11);(8,9)"
18,27,17,"(1,7);(2,13);(3,9);(6,14)"
18,27,18,"(1,17);(2,16);(3,7);(6,15)"
18,27,19,"(1,13);(2,7);(6,17);(9,14)"
18,27,20,"(1,14);(2,11);(3,5);(4,6)"
18,27,21,"(1,8);(3,10);(13,17);(15,16)"
18,27,22,"(1,15);(2,6);(3,17);(4,5)"
18,27,23,"(2,15);(3,8);(13,16);(14,17)"
18,27,24,"(1,9);(2,14);(3,4);(15,17)"
18,27,25,"(1,10);(11,16);(12,17);(13,14)"
18,27,26,"(0,9);(1,4);(5,15);(16,17)"
18,36,0,"(0,2);(1,5);(3,15);(9,13)"
18,36,1,"(0,5);(1,7);(6,12);(9,11)"
18,36,2,"(0,6);(1,9);(3,10);(11,12)"
18,36,3,"(0,4);(2,7);(6,11);(15,17)"
18,36,4,"(0,7);(5,12);(6,8);(15,16)"
18,36,5,"(0,10);(2,16);(3,12);(8,9)"
18,36,6,"(0,16);(1,14);(3,8);(6,17)"
18,36,7,"(0,8);(1,13);(4,6);(5,11)"
18,36,8,"(0,9);(1,15);(2,8);(7,10)"
18,36,9,"(0,12);(2,3);(5,13);(7,15)"
18,36,10,"(0,11);(1,2);(8,12);(13,14)"
18,36,11,"(0,13);(1,12);(3,11);(8,10)"
18,36,12,"(1,4);(3,14);(8,17);(12,15)"
18,36,13,"(0,14);(5,10);(6,7);(9,12)"
18,36,14,"(0,15);(3,7);(4,8);(12,16)"
18,36,15,"(1,6);(7,17);(8,13);(10,15)"
18,36,16,"(0,17);(2,11);(3,16);(4,5)"
18,36,17,"(1,3);(6,14);(7,9);(11,13)"
18,36,18,"(2,13);(4,11);(7,16);(10,17)"
18,36,19,"(2,6);(5,7);(8,15);(14,16)"
18,36,20,"(1,11);(2,14);(3,13);(7,8)"
18,36,21,"(3,9);(4,7);(10,13);(14,17)"
18,36,22,"(2,5);(4,10);(6,9);(16,17)"
18,36,23,"(1,8);(5,15);(9,14);(11,17)"
18,36,24,"(2,15);(3,6);(4,13);(5,17)"
18,36,25,"(9,17);(10,11);(13,16);(14,15)"
18,36,26,"(1,16);(3,4);(9,10);(12,17)"
18,36,27,"(2,10);(4,16);(6,15);(12,13)"
18,36,28,"(2,17);(5,9);(6,13);(11,16)"
18,36,29,"(5,8);(7,14);(10,12);(13,15)"
18,36,30,"(1,17);(5,16);(7,11);(8,14)"
18,36,31,"(3,5);(4,14);(8,11);(9,16)"
18,36,32,"(2,12);(4,15);(6,16);(10,14)"
18,36,33,"(2,4);(6,10);(7,12);(11,14)"
18,36,34,"(4,12);(9,15);(10,16);(13,17)"
18,36,35,"(0,1);(3,17);(4,9);(5,14)"
19,19,0,"(4,13);(6,14);(9,12);(11,16)"
19,19,1,"(3,15);(4,6);(5,16);(9,17)"
19,19,2,"(0,9);(1,11);(2,12);(15,16)"
19,19,3,"(0,8);(3,11);(4,15);(6,18)"
19,19,4,"(0,15);(3,4);(5,6);(12,16)"
19,19,5,"(0,7);(1,12);(2,5);(3,13)"
19,19,6,"(2,6);(3,18);(4,10);(5,14)"
19,19,7,"(1,4);(5,18);(9,13);(14,15)"
19,19,8,"(0,10);(1,17);(6,11);(12,13)"
19,19,9,"(0,13);(5,8);(7,17);(9,10)"
19,19,10,"(1,9);(2,7);(8,16);(15,17)"
19,19,11,"(0,16);(1,8);(7,10);(9,11)"
19,19,12,"(2,14);(5,15);(10,13);(16,17)"
19,19,13,"(1,2);(3,12);(13,15);(14,18)"
19,19,14,"(3,14);(6,7);(8,17);(11,18)"
19,19,15,"(1,14);(2,16);(4,12);(6,8)"
19,19,16,"(2,17);(5,9);(7,13);(10,18)"
19,19,17,"(0,18);(4,7);(8,10);(11,12)"
19,19,18,"(3,17);(7,18);(8,11);(10,14)"
19,38,0,"(0,2);(1,3);(4,7);(12,18)"
19,38,1,"(0,6);(3,12);(9,11);(13,17)"
19,38,2,"(0,4);(1,6);(5,17);(8,12)"
19,38,3,"(0,5);(1,10);(3,18);(7,9)"
19,38,4,"(0,12);(1,11);(7,14);(8,18)"
19,38,5,"(0,10);(3,16);(7,15);(13,18)"
19,38,6,"(0,7);(2,3);(11,16);(15,18)"
19,38,7,"(0,14);(2,5);(3,9);(15,17)"
19,38,8,"(0,9);(2,7);(6,16);(13,15)"
19,38,9,"(0,11);(1,2);(4,9);(10,15)"
19,38,10,"(1,9);(4,13);(10,18);(11,14)"
19,38,11,"(0,13);(4,14);(5,8);(6,10)"
19,38,12,"(0,17);(2,18);(5,7);(15,16)"
19,38,13,"(1,5);(3,7);(4,6);(8,15)"
19,38,14,"(0,15);(3,17);(11,13);(12,14)"
19,38,15,"(0,16);(1,7);(5,12);(14,17)"
19,38,16,"(0,18);(3,10);(6,13);(8,14)"
19,38,17,"(1,18);(5,6);(8,11);(14,16)"
19,38,18,"(1,14);(3,6);(7,13);(10,11)"
19,38,19,"(2,6);(8,17);(9,12);(14,15)"
19,38,20,"(1,4);(2,14);(7,11);(16,17)"
19,38,21,"(1,8);(4,16);(7,18);(10,12)"
19,38,22,"(2,8);(3,4);(5,9);(7,17)"
19,38,23,"(3,5);(6,15);(9,17);(13,16)"
19,38,24,"(1,13);(7,12);(10,14);(17,18)"
19,38,25,"(2,10);(3,15);(6,7);(9,14)"
19,38,26,"(3,8);(4,17);(9,10);(12,16)"
19,38,27,"(1,15);(2,13);(6,17);(11,12)"
19,38,28,"(1,16);(2,11);(7,10);(8,9)"
19,38,29,"(2,4);(6,12);(8,16);(11,15)"
19,38,30,"(4,8);(10,16);(11,18);(13,14)"
19,38,31,"(5,16);(6,8);(12,17);(14,18)"
19,38,32,"(1,17);(2,12);(5,11);(6,9)"
19,38,33,"(3,13);(4,11);(5,10);(9,16)"
19,38,34,"(2,9);(5,15);(8,10);(12,13)"
19,38,35,"(3,14);(4,15);(9,18);(10,13)"
19,38,36,"(4,5);(6,18);(11,17);(12,15)"
19,38,37,"(0,8);(2,16);(4,18);(5,13)"
20,5,0,"(1,16);(10,14);(11,15);(12,13)"
20,5,1,"(0,5);(6,14);(7,8);(9,10)"
20,5,2,"(2,17);(3,8);(5,13);(7,9)"
20,5,3,"(2,4);(11,19);(15,18);(16,17)"
20,5,4,"(0,12);(1,6);(3,4);(18,19)"
20,10,0,"(3,16);(5,8);(6,13);(9,18)"
20,10,1,"(0,11);(2,6);(4,16);(14,19)"
20,10,2,"(7,8);(9,13);(12,14);(15,16)"
20,10,3,"(0,17);(1,15);(5,6);(8,19)"
20,10,4,"(1,17);(4,19);(5,18);(10,12)"
20,10,5,"(1,5);(2,7);(8,11);(9,10)"
20,10,6,"(2,12);(4,15);(11,14);(13,17)"
20,10,7,"(0,3);(1,2);(11,18);(14,15)"
20,10,8,"(0,10);(3,13);(6,7);(16,17)"
20,10,9,"(3,12);(4,9);(7,10);(18,19)"
20,15,0,"(0,9);(5,8);(6,19);(10,18)"
20,15,1,"(0,6);(2,14);(5,12);(7,16)"
20,15,2,"(4,8);(5,18);(9,17);(10,12)"
20,15,3,"(0,18);(3,7);(5,6);(12,15)"
20,15,4,"(1,18);(3,9);(7,8);(10,13)"
20,15,5,"(0,19);(3,16);(4,13);(9,11)"
20,15,6,"(2,13);(7,14);(10,19);(15,18)"
20,15,7,"(6,14);(7,15);(8,16);(10,17)"
20,15,8,"(1,7);(2,4);(6,16);(13,15)"
20,15,9,"(1,10);(2,18);(9,14);(11,13)"
20,15,10,"(0,14);(1,17);(4,16);(11,12)"
20,15,11,"(2,9);(4,5);(6,17);(11,15)"
20,15,12,"(1,11);(3,15);(5,16);(12,19)"
20,15,13,"(0,17);(1,3);(8,19);(11,14)"
20,15,14,"(2,12);(3,4);(8,17);(13,19)"
20,20,0,"(0,9);(4,16);(6,17);(7,19)"
20,20,1,"(0,19);(1,10);(3,17);(5,12)"
20,20,2,"(3,15);(4,14);(5,7);(11,16)"
20,20,3,"(1,8);(6,15);(7,17);(12,13)"
20,20,4,"(2,10);(3,5);(4,19);(8,18)"
20,20,5,"(2,3);(4,8);(5,10);(9,18)"
20,20,6,"(0,15);(2,7);(6,16);(14,19)"
20,20,7,"(0,10);(2,6);(8,11);(9,17)"
20,20,8,"(0,18);(3,6);(5,8);(7,13)"
20,20,9,"(1,12);(3,18);(9,15);(11,13)"
20,20,10,"(0,12);(1,7);(6,10);(8,13)"
20,20,11,"(1,9);(3,16);(10,13);(11,14)"
20,20,12,"(2,4);(9,11);(12,19);(13,14)"
20,20,13,"(1,19);(6,13);(9,12);(15,17)"
20,20,14,"(1,18);(3,14);(5,6);(9,19)"
20,20,15,"(0,16);(2,15);(4,17);(11,18)"
20,20,16,"(2,8);(4,7);(10,11);(12,14)"
20,20,17,"(2,11);(4,12);(13,18);(15,16)"
20,20,18,"(5,17);(8,19);(10,16);(14,15)"
20,20,19,"(0,7);(1,5);(14,18);(16,17)"
20,25,0,"(0,1);(2,5);(8,17);(9,12)"
20,25,1,"(0,4);(1,17);(2,13);(5,10)"
20,25,2,"(2,18);(6,7);(9,15);(12,14)"
20,25,3,"(2,12);(4,10);(6,17);(14,19)"
20,25,4,"(2,19);(3,11);(8,9);(12,17)"
20,25,5,"(0,9);(1,4);(8,15);(13,18)"
20,25,6,"(0,14);(1,6);(4,5);(11,12)"
20,25,7,"(0,18);(4,17);(5,6);(14,16)"
20,25,8,"(0,11);(7,10);(8,13);(14,17)"
20,25,9,"(0,13);(1,11);(3,19);(5,7)"
20,25,10,"(4,11);(7,9);(8,18);(15,19)"
20,25,11,"(0,16);(2,3);(11,19);(14,15)"
20,25,12,"(3,6);(4,19);(11,17);(13,16)"
20,25,13,"(1,12);(3,16);(7,8);(9,10)"
20,25,14,"(4,18);(5,11);(6,8);(10,12)"
20,25,15,"(1,9);(4,15);(7,14);(10,13)"
20,25,16,"(0,19);(1,16);(2,7);(5,15)"
20,25,17,"(2,14);(4,8);(6,12);(13,15)"
20,25,18,"(9,13);(10,16);(12,15);(17,19)"
20,25,19,"(2,16);(3,8);(6,11);(7,18)"
20,25,20,"(1,15);(2,10);(3,13);(9,18)"
20,25,21,"(6,13);(10,11);(15,17);(16,18)"
20,25,22,"(1,8);(3,10);(5,14);(9,19)"
20,25,23,"(3,14);(5,18);(7,19);(12,16)"
20,25,24,"(0,7);(3,5);(6,18);(16,17)"
20,30,0,"(1,11);(2,7);(8,13);(9,17)"
20,30,1,"(0,6);(5,8);(7,10);(13,18)"
20,30,2,"(0,13);(3,14);(4,16);(7,19)"
20,30,3,"(0,5);(1,3);(8,9);(17,19)"
20,30,4,"(0,9);(1,18);(5,7);(12,15)"
20,30,5,"(0,12);(4,19);(10,13);(11,15)"
20,30,6,"(1,6);(2,14);(4,9);(5,17)"
20,30,7,"(0,16);(1,15);(3,10);(9,13)"
20,30,8,"(1,2);(3,12);(7,15);(8,10)"
20,30,9,"(0,10);(5,15);(6,12);(18,19)"
20,30,10,"(2,8);(3,18);(5,16);(14,19)"
20,30,11,"(0,15);(3,9);(4,5);(14,18)"
20,30,12,"(0,18);(1,14);(4,17);(9,15)"
20,30,13,"(2,4);(3,5);(13,17);(14,15)"
20,30,14,"(0,19);(4,6);(9,11);(15,17)"
