num_players,num_rounds,round_index,pairs
20,15,9,"(0,13);(1,10);(2,8);(5,18);(14,17);(15,19)"
20,15,10,"(0,11);(1,3);(2,5);(13,19);(14,15);(16,17)"
20,15,11,"(0,12);(1,13);(2,4);(8,19);(15,16);(17,18)"
20,15,12,"(0,16);(1,9);(2,11);(3,18);(4,17);(12,19)"
20,15,13,"(0,18);(1,12);(2,3);(7,13);(14,16);(15,17)"
20,15,14,"(0,3);(1,7);(2,14);(11,15);(13,17);(18,19)"
20,20,0,"(0,14);(1,17);(3,16);(5,15);(8,18);(11,13)"
20,20,1,"(1,10);(2,16);(4,6);(7,13);(12,17);(15,18)"
20,20,2,"(1,9);(2,6);(3,8);(4,19);(10,17);(13,14)"
20,20,3,"(0,9);(1,8);(2,18);(6,19);(11,16);(14,17)"
20,20,4,"(0,12);(2,14);(3,10);(4,13);(8,11);(17,19)"
20,20,5,"(0,6);(2,7);(3,12);(4,16);(11,18);(13,15)"
20,20,6,"(0,8);(2,5);(4,17);(6,7);(9,10);(13,16)"
20,20,7,"(0,10);(1,5);(2,13);(3,14);(4,7);(9,19)"
20,20,8,"(1,7);(2,15);(3,11);(4,5);(9,18);(10,16)"
20,20,9,"(0,11);(1,16);(3,13);(4,18);(5,17);(7,9)"
20,20,10,"(3,19);(4,9);(6,13);(8,10);(12,14);(17,18)"
20,20,11,"(3,18);(4,10);(7,14);(8,12);(9,11);(15,17)"
20,20,12,"(0,15);(1,6);(2,8);(5,11);(7,19);(12,16)"
20,20,13,"(1,19);(2,9);(4,12);(6,11);(10,18);(16,17)"
20,20,14,"(1,15);(2,19);(3,17);(5,13);(6,12);(9,16)"
20,20,15,"(0,16);(1,14);(3,9);(5,19);(6,15);(11,12)"
20,20,16,"(0,19);(5,6);(7,10);(8,13);(12,18);(14,15)"
20,20,17,"(0,18);(4,8);(5,7);(10,11);(12,15);(14,19)"
20,20,18,"(5,9);(6,14);(7,15);(8,19);(11,17);(13,18)"
20,20,19,"(0,3);(1,2);(5,16);(7,12);(8,14);(10,15)"
20,25,0,"(0,8);(5,18);(6,13);(7,11);(9,15);(12,14)"
20,25,1,"(0,2);(4,9);(5,12);(6,8);(7,10);(11,17)"
20,25,2,"(4,10);(5,14);(6,16);(8,12);(9,17);(11,15)"
20,25,3,"(0,7);(4,12);(5,9);(6,11);(8,15);(10,13)"
20,25,4,"(0,11);(4,8);(5,6);(7,13);(9,12);(10,15)"
20,25,5,"(1,19);(4,11);(5,8);(6,7);(9,10);(12,16)"
20,25,6,"(0,9);(3,7);(4,13);(5,10);(6,15);(8,18)"
20,25,7,"(0,10);(4,14);(5,13);(6,12);(7,9);(8,16)"
20,25,8,"(4,17);(5,15);(6,10);(7,8);(9,13);(11,12)"
20,25,9,"(0,12);(4,15);(5,7);(6,9);(8,11);(10,16)"
20,25,10,"(3,16);(4,18);(5,19);(6,17);(8,10);(9,11)"
20,25,11,"(0,13);(1,2);(3,9);(10,19);(11,14);(12,18)"
20,25,12,"(0,14);(1,17);(2,8);(3,11);(4,7);(9,19)"
20,25,13,"(0,19);(1,16);(2,11);(3,10);(7,18);(14,15)"
20,25,14,"(0,15);(1,6);(2,16);(3,17);(10,14);(12,13)"
20,25,15,"(0,16);(1,15);(2,19);(3,18);(4,6);(5,11)"
20,25,16,"(0,17);(1,13);(2,14);(3,8);(7,16);(18,19)"
20,25,17,"(0,18);(1,10);(2,3);(13,19);(14,16);(15,17)"
20,25,18,"(1,5);(2,9);(7,12);(11,18);(13,14);(17,19)"
20,25,19,"(1,12);(2,17);(3,14);(4,5);(15,18);(16,19)"
20,25,20,"(1,14);(2,7);(3,6);(10,17);(15,19);(16,18)"
20,25,21,"(1,9);(2,13);(3,5);(12,19);(14,18);(16,17)"
20,25,22,"(1,11);(2,6);(3,4);(8,19);(13,18);(14,17)"
20,25,23,"(1,7);(2,12);(3,19);(4,16);(13,15);(17,18)"
20,25,24,"(0,3);(1,8);(2,18);(13,17);(14,19);(15,16)"
20,30,0,"(0,1);(3,17);(4,11);(5,8);(7,10);(9,12)"
20,30,1,"(0,4);(1,5);(6,14);(7,9);(8,11);(10,16)"
20,30,2,"(0,5);(6,8);(7,14);(9,16);(10,13);(12,18)"
20,30,3,"(0,6);(3,14);(4,16);(8,15);(9,18);(11,17)"
20,30,4,"(0,7);(4,18);(5,13);(6,9);(10,14);(11,15)"
20,30,5,"(0,10);(1,6);(5,12);(7,13);(8,19);(14,15)"
20,30,6,"(0,9);(4,8);(5,14);(6,10);(7,16);(12,19)"
20,30,7,"(0,8);(3,4);(5,11);(6,18);(7,15);(13,14)"
20,30,8,"(0,11);(3,12);(5,18);(7,19);(8,17);(10,15)"
20,30,9,"(0,13);(1,12);(2,3);(4,19);(5,6);(9,15)"
20,30,10,"(0,12);(1,3);(2,9);(4,7);(10,18);(11,13)"
20,30,11,"(2,17);(4,13);(5,7);(6,12);(8,10);(9,11)"
20,30,12,"(0,14);(2,4);(6,7);(8,12);(9,13);(10,11)"
20,30,13,"(0,16);(4,10);(5,17);(7,12);(8,9);(11,19)"
20,30,14,"(0,15);(2,7);(6,13);(8,16);(9,10);(12,17)"
20,30,15,"(0,17);(2,12);(3,7);(5,10);(8,13);(9,19)"
20,30,16,"(0,18);(5,9);(6,17);(7,8);(11,16);(12,14)"
20,30,17,"(0,19);(1,18);(2,6);(3,15);(4,9);(11,12)"
20,30,18,"(1,2);(10,17);(11,18);(12,16);(13,15);(14,19)"
20,30,19,"(1,17);(2,13);(3,5);(4,12);(10,19);(15,18)"
20,30,20,"(1,14);(2,5);(3,13);(12,15);(16,18);(17,19)"
20,30,21,"(1,4);(2,10);(3,11);(13,19);(14,17);(15,16)"
20,30,22,"(1,19);(2,14);(3,10);(6,15);(7,11);(16,17)"
20,30,23,"(1,7);(2,16);(3,6);(13,17);(14,18);(15,19)"
20,30,24,"(1,9);(2,11);(4,6);(8,18);(14,16);(15,17)"
20,30,25,"(1,10);(2,19);(3,9);(6,16);(8,14);(17,18)"
20,30,26,"(1,13);(2,15);(3,18);(4,14);(5,16);(6,19)"
20,30,27,"(1,11);(2,8);(3,16);(4,17);(5,19);(7,18)"
20,30,28,"(1,16);(2,18);(3,19);(4,15);(11,14);(12,13)"
20,30,29,"(0,3);(1,8);(5,15);(9,17);(13,16);(18,19)"
21,7,0,"(9,20);(10,19);(11,18);(12,17);(13,16);(14,15)"
21,7,1,"(9,19);(10,20);(11,17);(12,18);(13,15);(14,16)"
21,7,2,"(0,20);(3,15);(11,19);(12,16);(13,18);(14,17)"
21,7,3,"(0,1);(2,9);(4,14);(5,13);(6,10);(7,8)"
21,7,4,"(0,4);(1,2);(3,11);(5,8);(6,7);(15,16)"
21,7,5,"(0,12);(1,8);(2,6);(3,7);(4,5);(17,18)"
21,7,6,"(1,10);(2,7);(3,6);(4,8);(5,9);(19,20)"
21,14,0,"(3,8);(4,10);(5,7);(6,11);(9,12);(13,14)"
21,14,1,"(2,16);(3,7);(6,10);(8,11);(9,14);(12,13)"
21,14,2,"(0,7);(4,8);(6,9);(10,19);(11,12);(13,15)"
21,14,3,"(6,8);(7,20);(9,10);(11,14);(12,17);(13,18)"
21,14,4,"(3,10);(4,11);(5,13);(6,12);(7,8);(9,15)"
21,14,5,"(3,9);(5,6);(7,16);(8,15);(10,12);(11,13)"
21,14,6,"(0,8);(1,10);(2,9);(3,12);(4,7);(17,19)"
21,14,7,"(0,20);(1,11);(2,8);(3,4);(5,9);(18,19)"
21,14,8,"(0,11);(1,4);(2,7);(5,19);(16,18);(17,20)"
21,14,9,"(0,10);(1,16);(2,6);(14,17);(15,19);(18,20)"
21,14,10,"(0,13);(1,15);(2,5);(6,18);(14,20);(16,17)"
21,14,11,"(0,15);(1,14);(2,4);(5,20);(16,19);(17,18)"
21,14,12,"(1,12);(2,3);(13,17);(14,19);(15,18);(16,20)"
21,14,13,"(0,4);(1,17);(3,14);(5,18);(15,16);(19,20)"
21,21,0,"(0,19);(1,11);(5,7);(8,12);(9,18);(10,20)"
21,21,1,"(0,4);(2,6);(5,11);(7,12);(10,17);(16,20)"
21,21,2,"(0,3);(2,15);(4,16);(5,13);(9,17);(14,20)"
21,21,3,"(2,10);(3,6);(4,9);(8,18);(12,16);(15,19)"
21,21,4,"(2,18);(3,17);(5,19);(6,8);(10,11);(13,14)"
21,21,5,"(0,6);(1,19);(2,5);(4,20);(12,15);(14,17)"
21,21,6,"(0,17);(3,10);(4,8);(5,6);(12,20);(15,18)"
21,21,7,"(0,8);(1,10);(2,14);(3,9);(13,19);(15,17)"
21,21,8,"(1,20);(3,8);(4,14);(9,10);(11,18);(12,13)"
21,21,9,"(0,11);(4,19);(5,17);(6,16);(8,15);(13,20)"
21,21,10,"(0,15);(4,13);(5,9);(7,11);(10,19);(18,20)"
21,21,11,"(2,11);(3,14);(6,15);(7,9);(12,17);(13,16)"
21,21,12,"(0,16);(1,4);(3,13);(5,20);(7,17);(8,10)"
21,21,13,"(0,18);(1,12);(4,5);(6,9);(7,8);(11,19)"
21,21,14,"(1,14);(4,7);(6,13);(8,11);(10,15);(16,19)"
21,21,15,"(1,16);(2,13);(3,12);(7,18);(9,20);(11,17)"
21,21,16,"(1,15);(2,9);(6,20);(10,18);(11,12);(14,16)"
21,21,17,"(1,8);(3,16);(6,19);(7,15);(9,13);(14,18)"
21,21,18,"(0,20);(1,3);(2,7);(5,16);(6,14);(9,19)"
21,21,19,"(1,17);(2,19);(3,11);(4,18);(7,14);(10,12)"
21,21,20,"(0,7);(2,12);(5,8);(13,17);(14,15);(16,18)"
21,28,0,"(0,11);(1,2);(3,6);(5,7);(10,18);(16,20)"
21,28,1,"(0,3);(1,4);(5,8);(6,12);(11,16);(13,14)"
21,28,2,"(0,4);(6,14);(7,18);(9,17);(10,15);(11,12)"
21,28,3,"(0,7);(1,3);(2,8);(11,20);(12,16);(17,19)"
21,28,4,"(0,12);(2,3);(4,8);(5,20);(7,16);(18,19)"
21,28,5,"(0,8);(2,11);(3,5);(6,13);(9,19);(15,18)"
21,28,6,"(0,10);(1,9);(2,6);(8,14);(13,16);(17,18)"
21,28,7,"(0,9);(1,13);(4,14);(6,8);(15,19);(17,20)"
21,28,8,"(0,14);(2,9);(7,19);(8,10);(12,20);(16,18)"
21,28,9,"(0,13);(1,7);(4,10);(6,18);(12,14);(15,20)"
21,28,10,"(0,15);(2,16);(4,9);(7,10);(12,13);(14,20)"
21,28,11,"(0,17);(2,15);(3,18);(6,11);(9,16);(10,14)"
21,28,12,"(0,18);(1,8);(4,15);(5,16);(9,10);(12,17)"
21,28,13,"(0,20);(3,13);(5,11);(7,8);(9,12);(14,19)"
21,28,14,"(0,16);(3,20);(4,12);(5,17);(6,19);(11,13)"
21,28,15,"(2,10);(4,5);(6,20);(7,14);(8,13);(15,17)"
21,28,16,"(1,19);(3,14);(4,16);(5,10);(7,9);(11,17)"
21,28,17,"(1,11);(2,14);(3,17);(4,7);(10,13);(19,20)"
21,28,18,"(2,17);(3,11);(4,19);(5,6);(7,13);(10,20)"
21,28,19,"(1,16);(2,19);(4,20);(5,18);(8,11);(9,13)"
21,28,20,"(2,5);(3,15);(6,16);(8,20);(11,18);(13,19)"
21,28,21,"(1,5);(2,13);(3,12);(7,15);(9,18);(14,16)"
21,28,22,"(1,14);(3,4);(7,12);(8,15);(13,17);(18,20)"
21,28,23,"(1,18);(3,10);(4,6);(5,19);(9,11);(12,15)"
21,28,24,"(1,20);(5,9);(6,17);(8,19);(10,16);(11,15)"
21,28,25,"(2,18);(5,13);(6,15);(7,11);(8,12);(14,17)"
21,28,26,"(1,15);(2,12);(4,17);(8,16);(9,14);(10,19)"
21,28,27,"(0,19);(1,17);(3,7);(6,10);(9,15);(12,18)"
21,35,0,"(0,1);(4,7);(6,14);(9,13);(10,17);(11,12)"
21,35,1,"(0,2);(5,12);(6,16);(7,10);(8,11);(13,20)"
21,35,2,"(0,3);(6,8);(9,12);(10,14);(11,18);(13,17)"
21,35,3,"(0,5);(3,18);(4,11);(7,13);(9,10);(12,20)"
21,35,4,"(0,6);(4,13);(8,12);(9,16);(10,15);(11,14)"
21,35,5,"(0,7);(5,20);(6,10);(9,14);(11,13);(12,16)"
21,35,6,"(0,8);(6,19);(7,16);(9,11);(10,12);(13,14)"
21,35,7,"(0,9);(1,4);(6,17);(8,15);(10,11);(12,18)"
21,35,8,"(0,11);(5,16);(8,17);(9,20);(10,19);(13,15)"
21,35,9,"(0,10);(5,15);(6,13);(7,11);(8,16);(12,17)"
21,35,10,"(0,14);(6,15);(8,19);(9,17);(11,16);(12,13)"
21,35,11,"(0,12);(5,9);(7,15);(8,14);(10,16);(11,19)"
21,35,12,"(0,13);(5,10);(6,9);(7,17);(11,20);(12,14)"
21,35,13,"(0,17);(4,8);(5,11);(6,7);(10,13);(12,15)"
21,35,14,"(0,15);(5,17);(6,20);(7,12);(8,10);(14,19)"
21,35,15,"(0,16);(4,20);(5,14);(6,12);(7,18);(8,9)"
21,35,16,"(1,3);(2,9);(8,13);(10,18);(11,17);(12,19)"
21,35,17,"(0,18);(2,3);(4,12);(5,13);(6,11);(7,8)"
21,35,18,"(0,19);(1,2);(3,20);(4,14);(5,8);(9,18)"
21,35,19,"(0,20);(1,8);(2,15);(3,16);(4,17);(5,7)"
21,35,20,"(1,11);(2,10);(3,17);(4,18);(5,6);(19,20)"
21,35,21,"(1,12);(2,5);(3,19);(4,10);(9,15);(13,18)"
21,35,22,"(1,18);(2,11);(3,12);(4,6);(5,19);(16,20)"
21,35,23,"(1,5);(2,14);(3,10);(15,19);(16,18);(17,20)"
21,35,24,"(1,6);(2,17);(3,14);(4,15);(8,18);(9,19)"
21,35,25,"(1,9);(2,4);(3,13);(8,20);(16,17);(18,19)"
21,35,26,"(1,10);(2,18);(3,7);(14,20);(15,17);(16,19)"
21,35,27,"(1,16);(2,8);(3,6);(7,20);(13,19);(14,15)"
21,35,28,"(1,13);(2,20);(3,15);(4,5);(6,18);(7,9)"
21,35,29,"(1,14);(2,16);(3,11);(4,19);(10,20);(15,18)"
21,35,30,"(1,20);(2,19);(3,9);(4,16);(7,14);(11,15)"
21,35,31,"(1,15);(2,12);(3,5);(13,16);(14,18);(17,19)"
21,35,32,"(1,17);(2,6);(3,8);(4,9);(5,18);(7,19)"
21,35,33,"(1,19);(2,7);(3,4);(14,16);(15,20);(17,18)"
21,35,34,"(0,4);(1,7);(2,13);(14,17);(15,16);(18,20)"
22,11,0,"(0,16);(2,15);(3,13);(4,10);(6,17);(7,8)"
22,11,1,"(0,5);(1,19);(2,4);(9,12);(11,20);(16,18)"
22,11,2,"(0,12);(4,11);(5,13);(7,16);(8,19);(9,10)"
22,11,3,"(1,7);(3,15);(5,8);(6,21);(13,16);(14,17)"
22,11,4,"(0,4);(1,6);(3,21);(9,14);(10,17);(13,20)"
22,11,5,"(3,10);(5,19);(7,15);(8,14);(9,18);(12,21)"
22,11,6,"(0,19);(1,11);(3,20);(4,6);(7,18);(17,21)"
22,11,7,"(0,14);(1,18);(2,12);(3,11);(9,21);(19,20)"
22,11,8,"(1,15);(2,5);(6,10);(8,9);(13,14);(16,17)"
22,11,9,"(2,8);(5,15);(7,14);(11,12);(17,20);(18,19)"
22,11,10,"(2,11);(4,15);(6,16);(10,18);(12,13);(20,21)"
22,22,0,"(1,4);(2,9);(7,12);(13,21);(15,17);(16,18)"
22,22,1,"(0,11);(1,16);(2,21);(3,14);(5,20);(17,19)"
22,22,2,"(0,12);(3,6);(4,16);(5,13);(8,15);(20,21)"
22,22,3,"(0,13);(4,12);(5,11);(6,21);(7,20);(14,18)"
22,22,4,"(0,7);(2,19);(4,8);(6,14);(9,10);(12,17)"
22,22,5,"(6,11);(8,12);(9,18);(10,13);(15,19);(16,17)"
22,22,6,"(0,17);(1,15);(4,19);(10,11);(12,16);(13,20)"
22,22,7,"(2,5);(4,11);(7,9);(8,14);(12,21);(13,17)"
22,22,8,"(1,5);(2,10);(3,13);(8,11);(14,20);(18,19)"
22,22,9,"(0,16);(3,10);(7,17);(9,12);(11,20);(19,21)"
22,22,10,"(2,11);(5,18);(6,16);(7,13);(8,19);(14,21)"
22,22,11,"(0,20);(1,6);(2,8);(9,16);(11,21);(15,18)"
22,22,12,"(0,14);(1,13);(3,7);(4,9);(8,18);(12,20)"
22,22,13,"(0,15);(1,9);(2,6);(4,10);(8,17);(12,19)"
22,22,14,"(0,18);(1,3);(2,16);(6,10);(7,8);(12,14)"
22,22,15,"(0,19);(3,20);(5,9);(7,21);(11,16);(12,15)"
22,22,16,"(1,20);(3,4);(5,15);(6,19);(10,21);(14,17)"
22,22,17,"(1,19);(3,8);(5,21);(9,17);(10,18);(14,15)"
22,22,18,"(2,18);(3,16);(4,15);(5,6);(7,10);(9,19)"
22,22,19,"(2,13);(5,17);(6,20);(8,9);(11,14);(15,16)"
22,22,20,"(1,7);(2,15);(3,5);(4,20);(10,17);(13,18)"
22,22,21,"(0,10);(1,21);(3,11);(4,18);(6,13);(7,14)"
22,33,0,"(0,2);(8,10);(9,20);(11,13);(16,21);(17,18)"
22,33,1,"(0,6);(1,4);(3,13);(8,17);(10,19);(14,16)"
22,33,2,"(0,7);(1,8);(3,16);(5,13);(9,11);(15,17)"
22,33,3,"(0,4);(2,8);(5,11);(7,14);(9,19);(12,15)"
22,33,4,"(0,9);(1,20);(2,6);(10,14);(12,16);(18,19)"
22,33,5,"(0,8);(1,15);(2,7);(3,20);(4,11);(13,19)"
22,33,6,"(0,12);(1,21);(5,19);(7,8);(11,17);(13,20)"
22,33,7,"(0,21);(1,19);(4,20);(9,10);(11,12);(14,18)"
22,33,8,"(0,15);(2,10);(4,16);(5,18);(8,11);(12,14)"
22,33,9,"(0,17);(1,16);(2,11);(4,15);(5,6);(9,18)"
22,33,10,"(0,11);(2,4);(3,5);(6,17);(7,9);(13,18)"
22,33,11,"(0,13);(1,2);(6,19);(8,16);(11,14);(20,21)"
22,33,12,"(0,19);(2,5);(3,7);(6,15);(10,12);(13,17)"
22,33,13,"(0,14);(1,10);(4,18);(5,16);(6,11);(17,20)"
22,33,14,"(0,16);(3,21);(4,14);(7,12);(11,15);(19,20)"
22,33,15,"(0,18);(1,11);(2,17);(3,19);(5,21);(8,15)"
22,33,16,"(3,6);(4,21);(8,13);(9,16);(10,15);(12,20)"
22,33,17,"(0,20);(1,6);(5,8);(9,14);(12,13);(15,19)"
22,33,18,"(2,20);(3,17);(6,7);(8,9);(10,13);(15,18)"
22,33,19,"(2,13);(3,9);(6,12);(10,21);(14,15);(16,19)"
22,33,20,"(2,16);(3,14);(5,15);(11,20);(12,17);(18,21)"
22,33,21,"(1,9);(3,4);(5,14);(7,18);(8,21);(10,20)"
22,33,22,"(1,13);(4,7);(5,10);(6,21);(8,18);(15,16)"
22,33,23,"(1,17);(2,3);(6,13);(7,21);(9,15);(12,18)"
22,33,24,"(1,5);(2,14);(3,12);(6,16);(7,20);(17,19)"
22,33,25,"(3,18);(6,14);(7,16);(8,20);(12,19);(13,21)"
22,33,26,"(4,6);(5,7);(9,21);(10,18);(11,19);(16,17)"
22,33,27,"(4,5);(7,17);(9,13);(10,16);(18,20);(19,21)"
22,33,28,"(2,21);(4,9);(7,15);(10,17);(11,18);(14,20)"
22,33,29,"(2,12);(3,8);(4,13);(5,17);(6,10);(14,21)"
22,33,30,"(1,12);(3,11);(4,10);(6,9);(8,14);(15,21)"
22,33,31,"(1,18);(4,19);(5,12);(7,11);(9,17);(16,20)"
22,33,32,"(0,10);(1,3);(2,15);(7,19);(8,12);(13,14)"
23,23,0,"(1,17);(3,13);(4,11);(7,10);(9,19);(18,20)"
23,23,1,"(0,17);(4,6);(5,11);(7,13);(10,19);(18,22)"
23,23,2,"(0,14);(3,20);(8,21);(9,18);(11,19);(15,16)"
23,23,3,"(1,14);(3,12);(4,19);(6,15);(10,22);(17,20)"
23,23,4,"(0,20);(3,15);(5,6);(7,11);(10,17);(14,19)"
23,23,5,"(1,21);(2,11);(4,7);(8,15);(9,12);(19,22)"
23,23,6,"(0,19);(1,2);(3,17);(4,5);(7,12);(9,20)"
23,23,7,"(4,13);(5,10);(6,9);(11,15);(12,17);(14,16)"
23,23,8,"(0,12);(2,18);(4,8);(6,14);(16,21);(19,20)"
23,23,9,"(0,10);(2,3);(9,16);(12,13);(15,19);(17,18)"
23,23,10,"(0,21);(6,7);(13,16);(14,18);(15,20);(17,22)"
23,23,11,"(0,13);(2,5);(8,17);(11,18);(12,20);(15,22)"
23,23,12,"(0,15);(3,21);(5,12);(7,8);(10,11);(13,18)"
23,23,13,"(0,16);(1,7);(2,22);(6,13);(8,10);(15,21)"
23,23,14,"(1,10);(3,6);(5,16);(7,9);(11,12);(18,21)"
23,23,15,"(1,4);(2,20);(8,16);(9,22);(14,21);(17,19)"
23,23,16,"(0,18);(1,8);(2,6);(4,16);(10,14);(11,13)"
23,23,17,"(0,22);(1,13);(2,8);(3,5);(7,14);(19,21)"
23,23,18,"(1,6);(4,14);(5,7);(9,21);(11,22);(16,17)"
23,23,19,"(1,20);(2,16);(3,18);(4,22);(5,8);(14,15)"
23,23,20,"(2,15);(4,9);(5,17);(8,12);(16,19);(20,21)"
23,23,21,"(2,9);(3,7);(5,22);(6,18);(10,12);(13,14)"
23,23,22,"(1,3);(6,8);(9,10);(11,21);(12,22);(13,20)"
24,2,0,"(7,14);(8,11);(9,10);(12,15);(20,21);(22,23)"
24,2,1,"(0,13);(1,2);(3,5);(4,6);(16,18);(17,19)"
24,4,0,"(0,2);(3,7);(4,19);(5,16);(6,8);(14,17)"
24,4,1,"(2,7);(3,18);(4,5);(8,13);(11,19);(14,15)"
24,4,2,"(1,22);(9,18);(10,12);(13,23);(15,16);(20,21)"
24,4,3,"(0,12);(1,6);(9,20);(10,17);(11,21);(22,23)"
24,6,0,"(2,6);(5,19);(7,16);(8,20);(11,23);(13,21)"
24,6,1,"(1,2);(3,15);(5,14);(9,13);(11,12);(21,23)"
24,6,2,"(1,8);(2,11);(3,16);(4,20);(7,17);(9,10)"
24,6,3,"(0,12);(1,4);(9,17);(13,15);(14,22);(18,19)"
24,6,4,"(0,10);(3,17);(6,7);(8,18);(12,22);(20,21)"
24,6,5,"(0,19);(4,14);(5,18);(6,10);(15,16);(22,23)"
24,8,0,"(0,13);(1,18);(2,6);(3,15);(5,10);(8,20)"
24,8,1,"(0,5);(1,9);(4,8);(11,15);(12,21);(14,19)"
24,8,2,"(1,16);(4,18);(5,15);(7,22);(9,13);(10,17)"
24,8,3,"(5,23);(6,16);(7,11);(9,19);(14,18);(17,21)"
24,8,4,"(1,14);(2,4);(3,8);(11,20);(12,15);(16,22)"
24,8,5,"(2,21);(6,8);(7,17);(10,20);(12,23);(18,19)"
24,8,6,"(0,14);(3,22);(7,23);(10,13);(12,19);(20,21)"
24,8,7,"(0,2);(3,6);(4,13);(9,17);(11,16);(22,23)"
24,10,0,"(0,8);(1,17);(3,16);(4,5);(9,20);(19,23)"
24,10,1,"(1,11);(3,20);(6,17);(7,23);(8,21);(14,18)"
24,10,2,"(2,4);(3,22);(5,6);(9,13);(10,20);(12,18)"
24,10,3,"(0,4);(5,11);(7,21);(9,19);(10,13);(15,16)"
24,10,4,"(1,18);(2,20);(5,13);(6,14);(12,15);(16,17)"
24,10,5,"(0,13);(2,7);(4,10);(8,15);(9,23);(11,14)"
24,10,6,"(0,7);(1,14);(3,12);(10,17);(15,18);(19,22)"
24,10,7,"(0,1);(6,12);(8,9);(13,21);(16,22);(18,19)"
24,10,8,"(2,22);(4,6);(5,16);(11,19);(15,23);(20,21)"
24,10,9,"(2,21);(3,17);(7,11);(8,12);(10,14);(22,23)"
24,12,0,"(2,15);(3,16);(4,10);(6,23);(9,18);(11,13)"
24,12,1,"(3,19);(4,7);(5,20);(6,22);(8,11);(15,17)"
24,12,2,"(0,10);(1,15);(2,19);(3,18);(8,20);(12,14)"
24,12,3,"(0,4);(1,20);(5,6);(8,22);(9,15);(17,21)"
24,12,4,"(0,12);(1,8);(5,17);(10,13);(11,23);(15,21)"
24,12,5,"(0,18);(3,4);(7,9);(11,12);(14,20);(15,16)"
24,12,6,"(0,23);(5,9);(6,17);(10,21);(13,19);(18,22)"
24,12,7,"(1,12);(2,13);(5,19);(7,22);(10,11);(16,17)"
24,12,8,"(1,23);(2,3);(6,20);(7,16);(12,21);(13,14)"
24,12,9,"(0,20);(3,13);(4,21);(9,19);(12,18);(14,16)"
24,12,10,"(2,14);(7,10);(8,17);(11,21);(18,23);(19,22)"
24,12,11,"(1,9);(2,16);(4,6);(5,8);(7,14);(22,23)"
24,14,0,"(3,20);(6,17);(7,19);(8,15);(10,13);(11,18)"
24,14,1,"(4,7);(5,12);(8,17);(9,10);(11,15);(14,20)"
24,14,2,"(6,14);(7,9);(10,15);(13,16);(17,20);(18,21)"
24,14,3,"(4,9);(7,15);(8,16);(10,14);(11,17);(13,20)"
24,14,4,"(3,18);(7,12);(9,14);(10,22);(11,13);(15,19)"
24,14,5,"(5,13);(7,8);(10,12);(11,16);(15,18);(19,22)"
24,14,6,"(0,9);(1,13);(2,16);(3,12);(4,5);(19,23)"
24,14,7,"(0,23);(2,12);(3,22);(6,19);(14,15);(16,17)"
24,14,8,"(0,18);(1,11);(2,4);(5,23);(6,8);(9,21)"
24,14,9,"(0,21);(1,6);(2,14);(3,7);(4,17);(16,20)"
24,14,10,"(0,12);(1,21);(2,5);(3,8);(6,22);(11,23)"
24,14,11,"(0,20);(1,22);(2,3);(5,18);(12,23);(19,21)"
24,14,12,"(1,18);(4,21);(13,14);(16,19);(17,23);(20,22)"
24,14,13,"(0,4);(1,2);(5,22);(6,21);(8,10);(9,23)"
24,16,0,"(0,8);(3,6);(5,9);(7,22);(10,21);(15,20)"
24,16,1,"(0,13);(1,5);(3,17);(7,23);(9,12);(10,20)"
24,16,2,"(0,11);(3,20);(4,6);(7,18);(9,16);(19,22)"
24,16,3,"(0,22);(2,12);(4,15);(6,23);(7,21);(8,10)"
24,16,4,"(2,23);(3,5);(8,9);(12,15);(16,18);(17,19)"
24,16,5,"(0,17);(2,3);(4,8);(7,20);(11,19);(12,23)"
24,16,6,"(1,18);(2,10);(3,23);(5,15);(6,21);(13,14)"
24,16,7,"(0,16);(1,7);(2,21);(6,17);(8,14);(10,11)"
24,16,8,"(0,9);(1,2);(4,22);(10,13);(12,19);(14,20)"
24,16,9,"(3,13);(4,19);(5,12);(7,11);(15,23);(18,21)"
24,16,10,"(1,20);(2,16);(4,7);(5,11);(6,14);(10,19)"
24,16,11,"(1,9);(8,15);(11,13);(12,21);(16,17);(20,23)"
24,16,12,"(3,14);(5,6);(8,22);(11,17);(12,13);(15,18)"
24,16,13,"(1,11);(4,20);(6,18);(8,16);(14,19);(21,22)"
24,16,14,"(1,13);(2,17);(4,9);(10,14);(16,22);(18,19)"
24,16,15,"(0,14);(5,17);(9,21);(13,18);(15,16);(22,23)"
24,18,0,"(0,2);(3,4);(6,22);(8,18);(11,17);(16,19)"
24,18,1,"(4,23);(5,12);(7,13);(8,16);(9,15);(10,18)"
24,18,2,"(2,19);(5,10);(9,14);(11,23);(12,15);(20,21)"
24,18,3,"(0,23);(1,17);(3,12);(6,8);(10,19);(21,22)"
24,18,4,"(0,16);(1,8);(2,5);(3,6);(4,20);(13,15)"
24,18,5,"(0,13);(2,22);(9,12);(10,14);(15,23);(18,19)"
24,18,6,"(0,9);(1,4);(3,21);(5,17);(8,19);(16,22)"
24,18,7,"(0,12);(1,10);(2,8);(7,20);(11,19);(13,21)"
24,18,8,"(0,18);(1,12);(6,20);(7,15);(10,22);(14,19)"
24,18,9,"(0,17);(2,16);(5,20);(6,11);(7,9);(14,21)"
24,18,10,"(1,23);(2,18);(3,5);(8,20);(13,17);(16,21)"
